epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
8,10,101,2.21734405,2.50245519
8,10,101,2.21734405,2.50245519
8,11,102,1.31480646,2.48507953
8,11,102,1.31480646,2.48507953
8,11,102,1.31480646,2.48507953
8,11,102,1.31480646,2.48507953
8,12,103,4.56540394,3.01551843
8,12,103,4.56540394,3.01551843
8,12,103,4.56540394,3.01551843
8,12,103,4.56540394,3.01551843
8,13,104,2.25065851,2.80107207
8,13,104,2.25065851,2.80107207
8,13,104,2.25065851,2.80107207
8,13,104,2.25065851,2.80107207
9,1,105,1.28381348,2.32640529
9,1,105,1.28381348,2.32640529
9,1,105,1.28381348,2.32640529
9,1,105,1.28381348,2.32640529
9,2,106,1.94867563,2.27267160
9,2,106,1.94867563,2.27267160
9,2,106,1.94867563,2.27267160
9,2,106,1.94867563,2.27267160
9,3,107,0.52599341,2.11490899
9,3,107,0.52599341,2.11490899
9,3,107,0.52599341,2.11490899
9,3,107,0.52599341,2.11490899
9,4,108,1.47668278,1.49716476
9,4,108,1.47668278,1.49716476
9,4,108,1.47668278,1.49716476
9,4,108,1.47668278,1.49716476
9,5,109,1.68549919,1.38413290
9,5,109,1.68549919,1.38413290
9,5,109,1.68549919,1.38413290
9,5,109,1.68549919,1.38413290
9,6,110,1.54688025,1.43674625
9,6,110,1.54688025,1.43674625
9,6,110,1.54688025,1.43674625
9,6,110,1.54688025,1.43674625
9,7,111,0.15590459,1.07819204
9,7,111,0.15590459,1.07819204
9,7,111,0.15590459,1.07819204
9,7,111,0.15590459,1.07819204
9,8,112,1.35671389,1.24433614
9,8,112,1.35671389,1.24433614
9,8,112,1.35671389,1.24433614
9,8,112,1.35671389,1.24433614
9,9,113,1.36559272,1.22211813
9,9,113,1.36559272,1.22211813
9,9,113,1.36559272,1.22211813
9,9,113,1.36559272,1.22211813
9,10,114,1.02112615,1.08924352
9,10,114,1.02112615,1.08924352
9,10,114,1.02112615,1.08924352
9,10,114,1.02112615,1.08924352
9,11,115,0.77902257,0.93567199
9,11,115,0.77902257,0.93567199
9,11,115,0.77902257,0.93567199
9,11,115,0.77902257,0.93567199
9,12,116,2.82295322,1.46908171
9,12,116,2.82295322,1.46908171
9,12,116,2.82295322,1.46908171
9,12,116,2.82295322,1.46908171
9,13,117,5.03587437,2.20491381
9,13,117,5.03587437,2.20491381
9,13,117,5.03587437,2.20491381
9,13,117,5.03587437,2.20491381
10,1,118,0.76167434,2.08413013
10,1,118,0.76167434,2.08413013
10,1,118,0.76167434,2.08413013
10,1,118,0.76167434,2.08413013
10,2,119,3.98272705,2.67645031
10,2,119,3.98272705,2.67645031
10,2,119,3.98272705,2.67645031
10,2,119,3.98272705,2.67645031
10,3,120,2.76084232,3.07281426
10,3,120,2.76084232,3.07281426
10,3,120,2.76084232,3.07281426
10,3,120,2.76084232,3.07281426
10,4,121,1.58439279,2.82510217
10,4,121,1.58439279,2.82510217
10,4,121,1.58439279,2.82510217
10,4,121,1.58439279,2.82510217
10,5,122,2.45462084,2.30885147
