epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
14,8,177,-0.60761249,1.05487468
14,8,177,-0.60761249,1.05487468
14,8,177,-0.60761249,1.05487468
14,8,177,-0.60761249,1.05487468
14,9,178,2.09506273,1.05709226
14,9,178,2.09506273,1.05709226
14,9,178,2.09506273,1.05709226
14,9,178,2.09506273,1.05709226
14,10,179,1.35373831,0.76452004
14,10,179,1.35373831,0.76452004
14,10,179,1.35373831,0.76452004
14,10,179,1.35373831,0.76452004
14,11,180,1.46526194,0.78803007
14,11,180,1.46526194,0.78803007
14,11,180,1.46526194,0.78803007
14,11,180,1.46526194,0.78803007
14,12,181,1.97001338,1.25529277
14,12,181,1.97001338,1.25529277
14,13,182,-1.96024942,0.98476539
14,12,181,1.97001338,1.25529277
14,12,181,1.97001338,1.25529277
14,13,182,-1.96024942,0.98476539
14,13,182,-1.96024942,0.98476539
14,13,182,-1.96024942,0.98476539
15,1,183,1.58042347,0.88183753
15,1,183,1.58042347,0.88183753
15,1,183,1.58042347,0.88183753
15,1,183,1.58042347,0.88183753
15,2,184,0.13601363,0.63829260
15,2,184,0.13601363,0.63829260
15,2,184,0.13601363,0.63829260
15,2,184,0.13601363,0.63829260
15,3,185,1.59391236,0.66402268
15,3,185,1.59391236,0.66402268
15,3,185,1.59391236,0.66402268
15,3,185,1.59391236,0.66402268
15,4,186,-0.60274911,0.14947019
15,4,186,-0.60274911,0.14947019
15,4,186,-0.60274911,0.14947019
15,4,186,-0.60274911,0.14947019
15,5,187,1.58898711,0.85931749
15,5,187,1.58898711,0.85931749
15,5,187,1.58898711,0.85931749
15,5,187,1.58898711,0.85931749
15,6,188,2.31546164,1.00632513
15,6,188,2.31546164,1.00632513
15,6,188,2.31546164,1.00632513
15,6,188,2.31546164,1.00632513
15,7,189,0.00122511,0.97936742
15,7,189,0.00122511,0.97936742
15,7,189,0.00122511,0.97936742
15,7,189,0.00122511,0.97936742
15,8,190,2.07900000,1.07638495
15,8,190,2.07900000,1.07638495
15,8,190,2.07900000,1.07638495
15,8,190,2.07900000,1.07638495
15,9,191,-0.48021179,1.10089241
15,9,191,-0.48021179,1.10089241
15,9,191,-0.48021179,1.10089241
15,9,191,-0.48021179,1.10089241
15,10,192,1.71270013,1.12563502
15,10,192,1.71270013,1.12563502
15,10,192,1.71270013,1.12563502
15,10,192,1.71270013,1.12563502
