epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
2,9,22,1.23503733,0.82484820
2,9,22,1.23503733,0.82484820
2,9,22,1.23503733,0.82484820
2,10,23,1.09162331,1.04267787
2,10,23,1.09162331,1.04267787
2,10,23,1.09162331,1.04267787
2,10,23,1.09162331,1.04267787
2,11,24,1.59529853,1.08802732
2,11,24,1.59529853,1.08802732
2,11,24,1.59529853,1.08802732
2,11,24,1.59529853,1.08802732
2,12,25,3.94278646,1.94296410
2,12,25,3.94278646,1.94296410
2,12,25,3.94278646,1.94296410
2,12,25,3.94278646,1.94296410
2,13,26,0.03945148,1.58083942
2,13,26,0.03945148,1.58083942
2,13,26,0.03945148,1.58083942
2,13,26,0.03945148,1.58083942
3,1,27,0.49131238,1.43209443
3,1,27,0.49131238,1.43209443
3,1,27,0.49131238,1.43209443
3,1,27,0.49131238,1.43209443
3,2,28,2.20898700,1.65556717
3,2,28,2.20898700,1.65556717
3,2,28,2.20898700,1.65556717
3,2,28,2.20898700,1.65556717
3,3,29,2.21635008,1.77977748
3,3,29,2.21635008,1.77977748
3,3,29,2.21635008,1.77977748
3,3,29,2.21635008,1.77977748
3,4,30,0.49382430,1.08998505
3,4,30,0.49382430,1.08998505
3,4,30,0.49382430,1.08998505
3,4,30,0.49382430,1.08998505
3,5,31,0.99733829,1.28156241
3,5,31,0.99733829,1.28156241
3,5,31,0.99733829,1.28156241
3,5,31,0.99733829,1.28156241
3,6,32,1.84385026,1.55206999
3,6,32,1.84385026,1.55206999
3,6,32,1.84385026,1.55206999
3,6,32,1.84385026,1.55206999
3,7,33,0.62980098,1.23623278
3,7,33,0.62980098,1.23623278
3,7,33,0.62980098,1.23623278
3,7,33,0.62980098,1.23623278
3,8,34,0.38846359,0.87065548
3,8,34,0.38846359,0.87065548
3,8,34,0.38846359,0.87065548
3,8,34,0.38846359,0.87065548
3,9,35,0.73762423,0.91941547
3,9,35,0.73762423,0.91941547
3,9,35,0.73762423,0.91941547
3,9,35,0.73762423,0.91941547
3,10,36,-0.48022422,0.62390296
3,10,36,-0.48022422,0.62390296
3,10,36,-0.48022422,0.62390296
3,10,36,-0.48022422,0.62390296
3,11,37,0.85513723,0.42616036
3,11,37,0.85513723,0.42616036
3,11,37,0.85513723,0.42616036
3,11,37,0.85513723,0.42616036
3,12,38,2.68179870,0.83655990
3,12,38,2.68179870,0.83655990
3,12,38,2.68179870,0.83655990
3,12,38,2.68179870,0.83655990
3,13,39,0.49495050,0.85785729
3,13,39,0.49495050,0.85785729
3,13,39,0.49495050,0.85785729
3,13,39,0.49495050,0.85785729
4,1,40,2.32159948,1.17465234
4,1,40,2.32159948,1.17465234
4,1,40,2.32159948,1.17465234
4,1,40,2.32159948,1.17465234
4,2,41,1.35135007,1.54096720
4,2,41,1.35135007,1.54096720
4,2,41,1.35135007,1.54096720
4,2,41,1.35135007,1.54096720
4,3,42,0.97148705,1.56423716
4,3,42,0.97148705,1.56423716
4,3,42,0.97148705,1.56423716
4,3,42,0.97148705,1.56423716
4,4,43,1.45787406,1.31945223
4,4,43,1.45787406,1.31945223
4,4,43,1.45787406,1.31945223
4,4,43,1.45787406,1.31945223
4,5,44,0.73878759,1.36821965
4,5,44,0.73878759,1.36821965
4,5,44,0.73878759,1.36821965
4,5,44,0.73878759,1.36821965
4,6,45,0.73386228,1.05067221
4,6,45,0.73386228,1.05067221
4,6,45,0.73386228,1.05067221
4,6,45,0.73386228,1.05067221
4,7,46,1.10508752,1.00141970
4,7,46,1.10508752,1.00141970
4,7,46,1.10508752,1.00141970
4,7,46,1.10508752,1.00141970
4,8,47,2.56296158,1.31971461
4,8,47,2.56296158,1.31971461
4,8,47,2.56296158,1.31971461
4,8,47,2.56296158,1.31971461
4,9,48,1.11000037,1.25013987
4,9,48,1.11000037,1.25013987
4,9,48,1.11000037,1.25013987
4,9,48,1.11000037,1.25013987
4,10,49,0.49500012,1.20138237
4,10,49,0.49500012,1.20138237
4,10,49,0.49500012,1.20138237
4,10,49,0.49500012,1.20138237
4,11,50,0.73139966,1.20088985
4,11,50,0.73139966,1.20088985
4,11,50,0.73139966,1.20088985
4,11,50,0.73139966,1.20088985
4,12,51,2.44907451,1.46968725
4,13,52,1.96027422,1.34914978
4,12,51,2.44907451,1.46968725
4,12,51,2.44907451,1.46968725
4,12,51,2.44907451,1.46968725
4,13,52,1.96027422,1.34914978
4,13,52,1.96027422,1.34914978
4,13,52,1.96027422,1.34914978
5,1,53,2.07417369,1.54198444
5,1,53,2.07417369,1.54198444
5,1,53,2.07417369,1.54198444
5,2,54,1.95533681,1.83405178
5,1,53,2.07417369,1.54198444
5,2,54,1.95533681,1.83405178
5,2,54,1.95533681,1.83405178
5,3,55,0.25242525,1.73825690
5,2,54,1.95533681,1.83405178
5,3,55,0.25242525,1.73825690
5,3,55,0.25242525,1.73825690
5,4,56,1.10512459,1.46946691
5,3,55,0.25242525,1.73825690
5,4,56,1.10512459,1.46946691
